"","frequency","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","length","user_time","system_time","elapsed_time","user_time.1","system_time.1","elapsed_time.1"
"1",1,0,1,0.99393690821294,6.32094597019662e-11,36.7259783284032,23.344884538925,0.960055392535336,6.8563380702457,0.124766271641563,0.998267470745593,9.78863006806487,-0.00483161357789439,0.0644913488358885,-0.454662608474378,0.287979775885628,2179,0.130124092102051,0.130124092102051,0.130124092102051,0,0,0
"2",1,0,1,0.994673424879882,6.52905569510687e-11,34.0063507053919,19.8560556524202,0.937749906676709,5.85118625073921,0.0912904292645277,0.998227549824033,9.7798145183005,0.0633122281720936,0.164133311529991,-0.363228420692195,0.312363427847857,1710,0.117262125015259,0.117262125015259,0.117262125015259,0,0,0
"3",1,0,1,0.999125239564209,8.84022393814283e-13,44.9555100833878,11.0485828581536,0.646921845289057,2.68937729150716,0.022842379128464,0.998061242166554,9.80612517359065,0.0510962184221099,2.84368811431683,-0.077170254167992,2.42883441266366,2178,0.11671781539917,0.11671781539917,0.11671781539917,0,0,0
"4",1,0,1,0.415900178882192,3.55667072886881e-07,5.5676400946941,-13.7061999134703,0.818101836455594,2.17035269594616,0.729890475684145,0.893655249206089,4.32039408466102,-0.17690277976883,0.092729491289185,-0.553704131942008,0.354687173279979,2597,0.092172384262085,0.092172384262085,0.092172384262085,0,0,0
"5",1,0,1,0.210317937257386,9.30723457532229e-06,-12.9750589341616,-1.01889835089205,0.606401485353487,0.716472609927616,0.872292292890432,0.688260000223594,1.42856012198355,-0.261675674696097,0.109343854247914,-0.572738776203741,0.385729557068655,1603,0.0753910541534424,0.0753910541534424,0.0753910541534424,0,0,0
"6",1,0,1,0.433820439873762,1.48108705880385e-06,6.18837870903104,0.352055620756566,0.569273399063493,0.601790477616375,0.787437187806266,0.755518051654034,2.8653832392283,-0.265161931896565,0.113376585675746,-0.561403635131108,0.337222089634158,1602,0.13123631477356,0.13123631477356,0.13123631477356,0,0,0
"7",1,0,1,0.16483454284847,5.50210696395422e-06,-5.18629777201469,-7.0218240525503,0.459721561052457,0.312795424411551,0.893300122408817,0.548381728660326,0.751864833501218,-0.206863254520869,0.176872479489832,-0.490408663260098,0.291786205797853,1603,0,0,0,0.246752023696899,0.246752023696899,0.246752023696899
"8",1,0,1,0.0978274703273956,1.60043972987392e-06,-0.840987798640418,-3.32914631003775,0.740537860519372,2.12718107941999,0.826835807562576,0.766001366190164,2.532013487376,-0.340199730847754,0.139022753600128,-0.609740507194258,0.39622040265863,1623,0.10430645942688,0.10430645942688,0.10430645942688,0,0,0
"9",1,0,1,0.339572002616076,6.75714587007396e-07,-0.578967321790028,-10.271795473236,0.752692318743736,2.53014352964503,0.763633717111355,0.836482707813927,4.29527541763657,-0.344851123709362,0.143593033326797,-0.612574277874959,0.406412243159974,1603,0.0425913333892822,0.0425913333892822,0.0425913333892822,0,0,0
"10",1,0,1,0.958762476945836,1.63736764609763e-08,23.3042393017146,-1.56979930686201,0.875688486788043,3.23833600900208,0.329795706493446,0.993890194841222,9.42865881714519,-0.0153917766598828,0.0575581092443874,-0.468746173946903,0.304291931588396,934,0.0388708114624023,0.0388708114624023,0.0388708114624023,0,0,0
"11",1,0,1,0.83453640009232,1.92789068954124e-07,-12.7375368910265,-17.3283733363796,0.774236603926312,1.98002997593013,0.480258211105023,0.960801388065355,7.82687075491152,-0.158555185567553,0.0853764759138039,-0.487680292176836,0.267527096470611,934,0.0338249206542969,0.0338249206542969,0.0338249206542969,0,0,0
"12",1,0,1,0.706285089496463,1.17504537579789e-06,-5.63505668921113,-1.67523472263764,0.650414733391788,0.624664073789448,0.685367598429312,0.891905801867676,4.65172811226969,-0.0964576301590178,0.0772263321398126,-0.501371744916776,0.303050599068566,457,0,0,0,0.0276055335998535,0.0276055335998535,0.0276055335998535
"13",1,0,1,0.972960354834777,1.61186394207998e-08,25.3135326344666,5.42556207982405,0.814450417818274,1.56214701432704,0.149405625263035,0.988018639478784,9.02320392840366,0.112964318435297,0.172411853046839,-0.328432558178489,0.322987244935077,721,0.0460083484649658,0.0460083484649658,0.0460083484649658,0,0,0
"14",1,0,1,0.971207760049095,1.55532481233522e-08,25.3156524161178,5.4148424414299,0.727157803237476,1.23014605210111,0.121074291343732,0.985699274570497,8.97077931160786,-0.150953243965649,0.0771174993496434,-0.511765351882302,0.318333591925581,721,0.0417423248291016,0.0417423248291016,0.0417423248291016,0,0,0
"15",1,0,1,0.916279909698128,7.23988842518956e-07,20.7395535155497,10.4720863136778,0.384355020049909,0.199118525207767,0.279342624120683,0.937625189209379,7.79503509475134,-0.217265956608766,0.191681162535372,-0.448507886899121,0.281313779889675,721,0,0,0,0.0364422798156738,0.0364422798156738,0.0364422798156738
"16",1,0,1,0.919296339851492,7.04186643334864e-07,20.7630339782112,10.503730768119,0.391755858884835,0.210243835900738,0.26823503312363,0.940102946581421,7.85734342603275,-0.249523969119574,0.165304353449602,-0.484477628222375,0.286800476450609,721,0.0462167263031006,0.0462167263031006,0.0462167263031006,0,0,0
"17",1,0,1,0.996730543190959,1.10789493429308e-10,23.6779624787335,10.3523503819856,0.948637830715993,6.09108794002434,0.22446097240338,0.996043353441884,9.53169114848345,0.137197735765787,0.501999738092365,-0.552951874940758,0.335133568985078,721,0.063948392868042,0.063948392868042,0.063948392868042,0,0,0
"18",1,0,1,0.998226052983465,3.24113038546129e-11,22.2592187896646,0.345216353861442,0.898731255276877,4.44134398445944,0.214162368373592,0.999119160480722,9.88266639565709,-0.00613737697852286,0.279745524115951,-0.638972759083802,0.571560442120586,721,0.0557279586791992,0.0557279586791992,0.0557279586791992,0,0,0
"19",1,0,1,0.145183633372371,3.4284962782677e-06,-10.070325724964,-1.67025144572527,0.622431986573616,0.509732130566647,0.853335735050336,0.676841039724768,0.795749949348222,-0.0292105195248663,0.124376950149828,-0.392628582443398,0.197259462731417,1602,0.129107475280762,0.129107475280762,0.129107475280762,0,0,0
"20",1,0,1,0.732877793511523,1.34886053795058e-07,23.0861658333845,2.04381771613181,0.511438285741024,0.554359440941219,0.567027209235213,0.86933503419016,6.14782711770238,-0.219167871976088,0.199005020088773,-0.498651987024383,0.311388909491389,1602,0.080981969833374,0.080981969833374,0.080981969833374,0,0,0
"21",1,0,1,0.184997005225755,2.083654980672e-06,-4.08125347363587,-5.09647148556117,0.660279499825396,1.06405252240406,0.846020200556844,0.722475159286427,1.77880968669664,-0.194730446505903,0.104862853536959,-0.510758851610812,0.291160241154641,1602,0.0749428272247314,0.0749428272247314,0.0749428272247314,0,0,0
"22",1,0,1,0.511451270384195,1.50663026740477e-05,-10.6029150570767,8.36505806076074,0.419366601395869,0.474189001423394,0.710701570508749,0.715654891566239,3.42620373516507,-0.383236871701576,0.232022365418549,-0.572509826171728,0.384911051908388,1607,0,0,0,0.113139867782593,0.113139867782593,0.113139867782593
"23",1,0,1,0.796646787107104,1.70465798809739e-07,18.6031621362344,-1.34236366315773,0.456527721361018,0.383268615706202,0.500068313446723,0.888986238609826,6.75609141378794,-0.243550192888986,0.196425157379645,-0.497857574088917,0.293178417439294,1602,0.0636203289031982,0.0636203289031982,0.0636203289031982,0,0,0
"24",1,0,1,0.427142926458998,1.58743070424454e-06,12.0352574618553,-2.91561324454314,0.506474841234627,0.465540630175776,0.783454824030782,0.717010023164666,2.64428861216323,-0.194877209813075,0.213657127632096,-0.488828420700102,0.31832958055805,1602,0,0,0,0.151386976242065,0.151386976242065,0.151386976242065
"25",1,0,1,0.161749972830944,1.10801301130562e-06,0.903774512232281,-6.41211501640597,0.823819361643711,2.90611001114609,0.780511664631497,0.8521696274181,3.62110044173677,-0.213276640318932,0.0943545918800836,-0.548637886556881,0.328638670383199,1602,0.120121002197266,0.120121002197266,0.120121002197266,0,0,0
"26",1,0,1,0.320760478454669,1.43654230173184e-06,4.97907378245636,-5.09576427491887,0.700994199459612,1.35298497257521,0.792113139340421,0.796449516808212,2.89255703299724,-0.273267266961284,0.0824973934324056,-0.578481844265086,0.341592939818084,1602,0.116749048233032,0.116749048233032,0.116749048233032,0,0,0
"27",1,0,1,0.303851461910731,4.59643695564992e-06,4.70244619259584,1.66268089849305,0.396272194590128,0.501290913396971,0.861931083223955,0.579239989580151,1.8865206468569,-0.447594435549098,0.226120908850852,-0.645316938978957,0.469784023162406,1602,0,0,0,0.0867218971252441,0.0867218971252441,0.0867218971252441
"28",1,0,1,0.178660241219568,3.94755917801505e-06,1.68383626712622,-5.65042970760359,0.67727002390831,0.82628316969776,0.865135923994486,0.734785262405842,1.40060738358745,-0.153864104172856,0.0571845359540219,-0.518909110114603,0.293450768454168,1602,0,0,0,0.0640606880187988,0.0640606880187988,0.0640606880187988
"29",1,0,1,0.317201645697091,4.20220315024543e-06,-15.0976855365636,2.46060440314402,0.697147072548881,1.58492005324087,0.795393144542972,0.79257462733358,3.24227280927583,-0.28436090680651,0.112832765126583,-0.588806829285587,0.381996139201247,1602,0.0516159534454346,0.0516159534454346,0.0516159534454346,0,0,0
"30",1,0,1,0.369707687462685,1.10559215736292e-06,7.76195355861601,1.54838213047635,0.650077462840179,1.14083433693299,0.797301619005395,0.779167352168768,2.92038563191546,-0.35566493809198,0.134670509406154,-0.632618455342029,0.426872240136964,1602,0.0366785526275635,0.0366785526275635,0.0366785526275635,0,0,0
"31",1,0,1,0.258596260741022,1.20022557908877e-06,7.47570490725891,-2.17977690329544,0.677038023906646,1.54498844497237,0.823464787810614,0.760625227664347,2.74356891817355,-0.342947038482052,0.142154140496732,-0.606019821478786,0.396234615367755,1602,0.0398082733154297,0.0398082733154297,0.0398082733154297,0,0,0
"32",1,0,1,0.419012174320405,6.74191880679004e-07,6.80391203401485,-11.9960227149944,0.74688673382251,2.26001741829191,0.746552481667407,0.852494513275567,4.55852321550172,-0.295457195441833,0.124370318337592,-0.57986409300014,0.361599951274557,1603,0,0,0,0.0369391441345215,0.0369391441345215,0.0369391441345215
"33",1,0,1,0.185395265346644,1.52798198525439e-06,4.98074519627684,-2.2488820353243,0.760298714211784,1.77292461259671,0.809659710571419,0.804335093635404,2.52285304398347,-0.20318325940486,0.150089282430949,-0.535125995029106,0.355138772460795,1603,0.0419597625732422,0.0419597625732422,0.0419597625732422,0,0,0
"34",1,0,1,0.591981750529764,4.65931604860294e-07,11.9358017277838,4.64308202349081,0.663556774739027,1.69449304558102,0.688744002109303,0.863315500756995,5.50387334859729,-0.309031642178349,0.172130965712436,-0.556861421238837,0.351005767074198,1623,0,0,0,0.034182071685791,0.034182071685791,0.034182071685791
"35",1,0,1,0.0825106041649752,2.72055619483996e-06,-5.29453635367126,0.00779761452805796,0.657045804593692,1.12644630863087,0.869218998230307,0.685041688739844,1.41069460561067,-0.149865853747581,0.149512079273144,-0.448802139707884,0.24436275144283,1603,0.034684419631958,0.034684419631958,0.034684419631958,0,0,0
"36",1,0,1,0.773264131671669,2.22510550650902e-07,19.7264014494403,1.04481152585133,0.516468472418782,0.66623999910986,0.567180203691702,0.886296164387716,6.04644883413788,-0.132730706565362,0.882827349184369,-0.396220410390779,0.763168144818234,934,0,0,0,0.0319416522979736,0.0319416522979736,0.0319416522979736
