"","frequency","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","length","user_time","system_time","elapsed_time","user_time.1","system_time.1","elapsed_time.1"
"1",1,0,1,0.997730733079354,2.18056570044403e-11,31.2658827393387,4.20293103822518,0.885325247305242,3.00075625485931,0.00950208437459962,0.997059036595243,9.68713511159939,-0.0297718004631528,0.00762675785531699,-0.51882523655104,0.273453534472219,1006,0.0210411548614502,0.0210411548614502,0.0210411548614502,0,0,0
"2",1,0,1,0.97536382271481,2.43465039552914e-09,24.6254648041799,-1.03963447130602,0.897335025261947,3.0475728541952,0.21122581870953,0.997315736941609,9.70250992979709,-0.00464906465452874,0.00407261829252206,-0.520349020514989,0.280168523576225,1006,0.0202775001525879,0.0202775001525879,0.0202775001525879,0,0,0
"3",1,0,1,0.893778443766753,8.33345140989495e-06,3.80417548002138,4.84372644393118,0.402936967313481,0.335632670536942,0.610410200028992,0.916271575648017,3.73962723584939,-0.0127827690730658,0.00253119913978587,-0.498711533411596,0.248715697536448,130,0.0175001621246338,0.0175001621246338,0.0175001621246338,0,0,0
"4",1,0,1,0.742497397788066,8.48623677499753e-06,1.7621322336502,6.21967108371406,0.47339509567093,0.472048752099817,0.7406396348268,0.846962504904877,2.40444280090856,-0.0709786207324946,0.0588283108470226,-0.502272953754282,0.303875705514789,169,0.0213103294372559,0.0213103294372559,0.0213103294372559,0,0,0
"5",1,0,1,0.97646919447576,1.78244478097139e-07,11.344075796758,0.859238041806562,0.605802076160647,0.828521536600791,0.28109070976693,0.974410946829804,7.24101866450731,0.110907702309772,0.122022464847298,-0.477197903796845,0.381392900859131,156,0.154106140136719,0.154106140136719,0.154106140136719,0,0,0
"6",1,0,1,0.996322813603942,8.446153212832e-11,29.7015790531877,10.112177345491,0.865184633532962,3.06474271788987,0.0430390682596502,0.99614674402852,9.56772581096822,-0.168966796637302,0.0763110679743626,-0.58529626227661,0.416700828294357,1006,0.0193383693695068,0.0193383693695068,0.0193383693695068,0,0,0
"7",1,0,1,0.861857815046477,7.15772079678243e-08,26.6292731020193,1.06902108558379,0.703843519876695,1.28551507620442,0.411741201213265,0.955688476636931,7.67649931539267,-0.239266597208041,0.367642817548029,-0.571844463591064,0.65781675890203,1006,0,0,0,0.0226180553436279,0.0226180553436279,0.0226180553436279
"8",1,0,1,0.984059053407283,7.86343382253118e-10,30.3774085468341,-4.61833409782195,0.892614911652666,3.16910315599305,0.141137596791109,0.993988895491618,9.36964806622518,-0.0193954313288445,0.00881775856370485,-0.498651322476712,0.263042198064738,999,0.0200855731964111,0.0200855731964111,0.0200855731964111,0,0,0
"9",1,0,1,0.976340306595124,1.70549876500739e-09,29.5704109449714,-6.38905295245367,0.892574454810053,3.16074435822517,0.213138128664574,0.99292884626216,9.26686212954785,-0.0188144085680646,0.00857596602166399,-0.49852392064151,0.262612847617366,999,0.0200958251953125,0.0200958251953125,0.0200958251953125,0,0,0
"10",1,0,1,0.920101459991592,3.54849724497794e-08,18.3324197620945,-3.27198814435443,0.865510418988494,2.22951704652526,0.437895529604611,0.984991191454486,8.36679966236846,0.00248682872894431,0.0205693410134339,-0.517569303118572,0.293473570292318,674,0.0195424556732178,0.0195424556732178,0.0195424556732178,0,0,0
"11",1,0,1,0.98642448042732,3.62088845472503e-10,29.7603365807987,-5.83708548296614,0.891501880964015,2.93410565507858,0.117606693518221,0.996402818278166,9.61215427798964,0.00826268500719455,0.0137842384448488,-0.510983892454582,0.271571111617112,1006,0.0203392505645752,0.0203392505645752,0.0203392505645752,0,0,0
"12",1,0,1,0.979159304655679,1.7667138571456e-09,21.6074724269879,-17.9663886894485,0.934622014515997,4.49201875020987,0.143473926072743,0.997085825387633,9.62263661456769,0.11599269939316,0.0294521797699677,-0.452278378218738,0.217319554785012,1006,0,0,0,0.0202369689941406,0.0202369689941406,0.0202369689941406
